FECHA,Horas,O3,NO2,CO,SO2,PM-10,PM-2.5,,,,,,
02/04/2024,20:00:00,18,14,13,2,64,69,Buena,Buena,Buena,Buena,Regular,Regular
02/04/2024,21:00:00,14,16,13,2,64,69,Buena,Buena,Buena,Buena,Regular,Regular
02/04/2024,22:00:00,22,6,14,2,64,67,Buena,Buena,Buena,Buena,Regular,Regular
02/04/2024,23:00:00,20,7,14,2,64,67,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,00:00:00,19,6,14,2,63,67,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,01:00:00,9,14,14,4,64,67,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,02:00:00,2,61,15,4,65,67,Buena,Regular,Buena,Buena,Regular,Regular
03/04/2024,03:00:00,7,16,15,4,67,67,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,04:00:00,14,9,15,4,67,67,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,05:00:00,1,19,15,4,67,67,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,06:00:00,1,19,16,4,70,67,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,07:00:00,1,19,17,4,71,69,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,08:00:00,2,19,18,4,70,67,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,09:00:00,5,65,19,4,70,67,Buena,Regular,Buena,Buena,Regular,Regular
03/04/2024,10:00:00,21,14,18,4,68,66,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,11:00:00,28,4,18,4,67,66,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,12:00:00,24,3,18,4,65,66,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,13:00:00,25,3,17,4,65,66,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,14:00:00,27,3,17,4,65,64,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,15:00:00,26,3,16,4,65,64,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,16:00:00,30,3,14,4,65,64,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,17:00:00,30,4,13,4,68,64,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,18:00:00,26,4,13,4,68,64,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,19:00:00,21,6,12,4,68,66,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,20:00:00,16,8,13,4,67,66,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,21:00:00,19,7,13,4,67,66,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,22:00:00,19,10,13,4,73,67,Buena,Buena,Buena,Buena,Regular,Regular
03/04/2024,23:00:00,17,11,14,4,78,67,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,00:00:00,19,9,14,4,83,69,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,01:00:00,21,8,14,4,83,69,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,02:00:00,24,6,14,4,83,67,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,03:00:00,21,6,15,4,80,67,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,04:00:00,10,11,15,4,81,67,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,05:00:00,10,12,15,4,81,67,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,06:00:00,5,17,15,2,80,66,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,07:00:00,4,17,15,2,78,64,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,08:00:00,6,16,16,2,77,64,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,09:00:00,11,15,16,2,74,63,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,10:00:00,17,10,16,2,74,63,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,11:00:00,24,4,16,2,74,63,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,12:00:00,24,4,16,2,73,63,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,13:00:00,23,3,16,2,73,63,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,14:00:00,24,3,16,2,71,63,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,15:00:00,24,3,15,2,71,63,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,16:00:00,23,3,15,2,70,63,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,17:00:00,23,3,14,2,68,63,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,18:00:00,24,4,14,2,68,61,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,19:00:00,21,5,13,2,68,61,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,20:00:00,16,8,13,2,70,60,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,21:00:00,9,11,14,2,68,60,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,22:00:00,8,12,14,2,63,58,Buena,Buena,Buena,Buena,Regular,Regular
04/04/2024,23:00:00,10,9,14,2,55,58,Buena,Buena,Buena,Buena,Regular,Regular
05/04/2024,00:00:00,12,7,14,2,51,57,Buena,Buena,Buena,Buena,Regular,Regular
05/04/2024,01:00:00,9,10,15,2,45,57,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,02:00:00,9,11,15,2,45,57,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,03:00:00,12,7,15,2,45,57,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,04:00:00,11,7,15,2,45,57,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,05:00:00,6,11,15,2,43,55,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,06:00:00,1,16,15,2,41,55,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,07:00:00,1,15,16,2,44,57,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,08:00:00,1,16,17,2,44,57,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,09:00:00,5,62,18,2,44,57,Buena,Regular,Buena,Buena,Buena,Regular
05/04/2024,10:00:00,17,13,18,2,45,57,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,11:00:00,28,8,18,2,45,57,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,12:00:00,28,4,18,2,45,57,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,13:00:00,24,3,18,2,45,57,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,14:00:00,26,3,17,2,45,55,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,15:00:00,26,3,16,2,44,55,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,16:00:00,27,3,15,2,44,55,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,17:00:00,29,3,14,2,43,55,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,18:00:00,27,4,14,2,43,55,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,19:00:00,23,6,14,2,43,57,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,20:00:00,16,8,14,2,41,57,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,21:00:00,11,11,14,2,41,57,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,22:00:00,9,14,14,2,41,57,Buena,Buena,Buena,Buena,Buena,Regular
05/04/2024,23:00:00,19,5,14,2,43,57,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,00:00:00,19,5,14,2,41,57,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,01:00:00,17,6,15,2,43,57,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,02:00:00,19,4,15,2,43,57,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,03:00:00,19,5,15,2,43,57,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,04:00:00,19,5,15,2,44,58,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,05:00:00,19,5,15,2,44,58,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,06:00:00,14,9,15,2,44,58,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,07:00:00,4,16,15,2,43,58,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,08:00:00,3,20,16,2,43,60,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,09:00:00,11,20,17,2,44,60,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,10:00:00,26,9,17,2,44,60,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,11:00:00,33,5,17,2,44,60,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,12:00:00,28,3,17,2,44,60,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,13:00:00,30,3,17,2,44,60,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,14:00:00,29,3,17,2,44,61,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,15:00:00,29,3,16,2,45,61,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,16:00:00,31,3,15,2,45,61,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,17:00:00,32,3,14,2,45,61,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,18:00:00,31,3,14,2,45,61,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,19:00:00,29,4,14,2,45,61,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,20:00:00,24,7,14,2,45,61,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,21:00:00,17,12,14,2,45,61,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,22:00:00,12,15,15,2,45,61,Buena,Buena,Buena,Buena,Buena,Regular
06/04/2024,23:00:00,6,61,15,2,51,63,Buena,Regular,Buena,Buena,Regular,Regular
07/04/2024,00:00:00,9,18,16,2,51,63,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,01:00:00,16,9,16,2,51,63,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,02:00:00,7,15,17,2,51,63,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,03:00:00,10,13,17,2,51,63,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,04:00:00,14,10,17,2,45,63,Buena,Buena,Buena,Buena,Buena,Regular
07/04/2024,05:00:00,9,13,18,2,45,61,Buena,Buena,Buena,Buena,Buena,Regular
07/04/2024,06:00:00,1,20,18,2,52,63,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,07:00:00,1,20,18,2,54,64,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,08:00:00,4,19,18,2,54,63,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,09:00:00,10,20,19,2,54,63,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,10:00:00,25,10,19,2,54,61,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,11:00:00,36,9,19,4,54,61,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,12:00:00,45,7,19,4,55,63,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,13:00:00,57,5,18,4,55,63,Regular,Buena,Buena,Buena,Regular,Regular
07/04/2024,14:00:00,46,3,18,4,55,64,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,15:00:00,39,3,17,4,57,64,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,16:00:00,43,3,16,4,58,66,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,17:00:00,46,3,15,4,58,66,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,18:00:00,43,3,15,4,60,67,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,19:00:00,40,4,15,6,60,66,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,20:00:00,35,6,14,6,61,66,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,21:00:00,29,11,15,6,61,66,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,22:00:00,28,10,15,6,64,66,Buena,Buena,Buena,Buena,Regular,Regular
07/04/2024,23:00:00,29,9,15,6,65,67,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,00:00:00,24,12,15,6,67,69,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,01:00:00,27,9,16,6,68,69,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,02:00:00,29,6,16,6,68,69,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,03:00:00,29,6,16,6,68,69,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,04:00:00,26,7,16,6,68,69,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,05:00:00,25,7,16,6,68,69,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,06:00:00,18,12,16,6,67,69,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,07:00:00,6,63,16,6,64,67,Buena,Regular,Buena,Buena,Regular,Regular
08/04/2024,08:00:00,2,67,17,6,65,66,Buena,Regular,Buena,Buena,Regular,Regular
08/04/2024,09:00:00,14,20,18,6,68,67,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,10:00:00,29,5,18,6,67,67,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,11:00:00,31,5,18,4,67,67,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,12:00:00,31,3,18,4,67,67,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,13:00:00,30,4,18,4,67,67,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,14:00:00,31,3,18,4,67,66,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,15:00:00,34,3,17,4,65,66,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,16:00:00,35,3,16,4,67,66,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,17:00:00,36,3,15,4,65,66,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,18:00:00,34,4,15,4,65,66,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,19:00:00,30,6,15,2,65,66,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,20:00:00,25,8,15,2,65,66,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,21:00:00,24,10,15,2,65,66,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,22:00:00,23,10,15,2,64,66,Buena,Buena,Buena,Buena,Regular,Regular
08/04/2024,23:00:00,22,8,16,2,63,66,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,00:00:00,21,8,16,2,60,64,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,01:00:00,24,5,16,2,60,63,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,02:00:00,24,4,16,2,60,63,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,03:00:00,24,4,16,2,58,63,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,04:00:00,24,4,16,2,58,63,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,05:00:00,24,5,16,2,58,63,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,06:00:00,19,10,15,2,58,63,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,07:00:00,9,19,16,2,58,63,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,08:00:00,11,19,17,2,54,63,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,09:00:00,21,11,17,2,45,61,Buena,Buena,Buena,Buena,Buena,Regular
09/04/2024,10:00:00,27,7,17,2,45,61,Buena,Buena,Buena,Buena,Buena,Regular
09/04/2024,11:00:00,33,3,17,2,45,61,Buena,Buena,Buena,Buena,Buena,Regular
09/04/2024,12:00:00,35,3,17,2,45,60,Buena,Buena,Buena,Buena,Buena,Regular
09/04/2024,13:00:00,34,3,17,2,45,60,Buena,Buena,Buena,Buena,Buena,Regular
09/04/2024,14:00:00,36,3,17,2,52,61,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,15:00:00,36,3,17,2,55,61,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,16:00:00,36,3,16,2,57,61,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,17:00:00,34,3,15,2,58,61,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,18:00:00,34,4,15,2,58,61,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,19:00:00,30,5,15,2,58,60,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,20:00:00,26,7,15,2,58,60,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,21:00:00,23.31,14.524,15,2,60,60,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,22:00:00,26,5,15,2,60,60,Buena,Buena,Buena,Buena,Regular,Regular
09/04/2024,23:00:00,26,3,15,2,60,60,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,00:00:00,27,3,15,2,60,60,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,01:00:00,26,2,16,2,60,60,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,02:00:00,26,2,16,2,58,60,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,03:00:00,26,2,16,2,60,60,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,04:00:00,25,2,15,2,58,60,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,05:00:00,23,3,15,2,58,60,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,06:00:00,20,6,15,2,58,60,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,07:00:00,12,13,16,2,58,60,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,08:00:00,15,12,16,2,57,60,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,09:00:00,21,9,17,2,57,60,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,10:00:00,27,7,17,2,55,60,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,11:00:00,33,3,17,2,57,58,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,12:00:00,34,3,17,2,55,60,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,13:00:00,33,3,17,2,57,58,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,14:00:00,32,3,17,2,55,58,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,15:00:00,31,3,16,2,52,58,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,16:00:00,31,3,16,2,52,58,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,17:00:00,30,3,15,2,52,58,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,18:00:00,29,3,15,2,51,58,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,19:00:00,25,5,15,2,51,58,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,20:00:00,20,9,15,2,51,58,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,21:00:00,17,10,15,2,51,58,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,22:00:00,16,11,15,2,51,58,Buena,Buena,Buena,Buena,Regular,Regular
10/04/2024,23:00:00,15,10,16,2,45,58,Buena,Buena,Buena,Buena,Buena,Regular
11/04/2024,00:00:00,12,12,16,2,45,57,Buena,Buena,Buena,Buena,Buena,Regular
11/04/2024,01:00:00,19,10,16,2,52,57,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,02:00:00,22,7,17,2,55,58,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,03:00:00,21,8,17,2,58,60,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,04:00:00,24,7,17,2,61,61,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,05:00:00,26,5,17,2,64,63,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,06:00:00,24,8,16,2,65,63,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,07:00:00,20,14,16,2,65,63,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,08:00:00,21,15,17,2,68,63,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,09:00:00,27,11,17,2,70,63,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,10:00:00,29,10,17,2,73,64,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,11:00:00,31,10,17,2,74,66,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,12:00:00,36,7,17,2,77,66,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,13:00:00,36,6,17,2,78,67,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,14:00:00,35,6,17,2,83,67,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,15:00:00,36,6,16,2,84,67,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,16:00:00,37,7,16,2,87,69,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,17:00:00,36,8,16,2,94,69,Buena,Buena,Buena,Buena,Regular,Regular
11/04/2024,18:00:00,35,9,15,2,101,70,Buena,Buena,Buena,Buena,Mala,Regular
11/04/2024,19:00:00,32,12,15,2,104,73,Buena,Buena,Buena,Buena,Mala,Regular
11/04/2024,20:00:00,29,12,16,2,109,76,Buena,Buena,Buena,Buena,Mala,Regular
11/04/2024,21:00:00,27,12,16,2,111,78,Buena,Buena,Buena,Buena,Mala,Regular
11/04/2024,22:00:00,23,12,16,2,113,81,Buena,Buena,Buena,Buena,Mala,Regular
11/04/2024,23:00:00,16,16,17,2,115,82,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,00:00:00,19,13,17,2,116,84,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,01:00:00,24,8,17,2,117,85,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,02:00:00,20,10,17,2,116,84,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,03:00:00,15,12,17,2,116,82,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,04:00:00,11,12,17,2,117,82,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,05:00:00,14,10,18,2,117,84,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,06:00:00,9,13,18,2,118,84,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,07:00:00,1,20,18,2,119,84,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,08:00:00,4,62,19,2,120,85,Buena,Regular,Buena,Buena,Mala,Regular
12/04/2024,09:00:00,8,68,20,2,121,85,Buena,Regular,Buena,Buena,Mala,Regular
12/04/2024,10:00:00,19,65,21,2,122,85,Buena,Regular,Buena,Buena,Mala,Regular
12/04/2024,11:00:00,29,16,21,2,122,85,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,12:00:00,38,9,21,2,121,84,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,13:00:00,51,7,21,2,121,84,Regular,Buena,Buena,Buena,Mala,Regular
12/04/2024,14:00:00,57,5,21,2,120,84,Regular,Buena,Buena,Buena,Mala,Regular
12/04/2024,15:00:00,46,4,20,2,119,84,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,16:00:00,44,4,19,2,118,84,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,17:00:00,43,5,18,2,117,84,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,18:00:00,37,10,17,2,115,84,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,19:00:00,31,14,17,2,114,82,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,20:00:00,24,19,17,2,112,81,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,21:00:00,24,17,17,2,112,79,Buena,Buena,Buena,Buena,Mala,Regular
12/04/2024,22:00:00,15,62,18,2,113,79,Buena,Regular,Buena,Buena,Mala,Regular
12/04/2024,23:00:00,8,65,18,2,112,78,Buena,Regular,Buena,Buena,Mala,Regular
13/04/2024,00:00:00,11,19,19,2,112,78,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,01:00:00,13,14,19,2,111,78,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,02:00:00,21,8,20,2,111,78,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,03:00:00,23,6,19,2,111,78,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,04:00:00,20,9,19,2,110,76,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,05:00:00,11,11,19,2,109,76,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,06:00:00,9,12,18,2,108,76,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,07:00:00,4,17,19,2,107,75,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,08:00:00,5,63,19,2,107,75,Buena,Regular,Buena,Buena,Mala,Regular
13/04/2024,09:00:00,17,17,20,2,106,75,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,10:00:00,25,16,20,2,105,75,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,11:00:00,32,18,21,2,105,75,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,12:00:00,53,10,21,2,105,76,Regular,Buena,Buena,Buena,Mala,Regular
13/04/2024,13:00:00,65,5,21,2,105,76,Regular,Buena,Buena,Buena,Mala,Regular
13/04/2024,14:00:00,78,5,20,2,105,78,Regular,Buena,Buena,Buena,Mala,Regular
13/04/2024,15:00:00,76,4,19,2,105,78,Regular,Buena,Buena,Buena,Mala,Regular
13/04/2024,16:00:00,63,6,17,2,105,79,Regular,Buena,Buena,Buena,Mala,Regular
13/04/2024,17:00:00,46,9,16,2,106,78,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,18:00:00,39,9,15,2,106,78,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,19:00:00,33,9,14,2,106,78,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,20:00:00,23,13,14,2,106,78,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,21:00:00,21,13,15,2,106,76,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,22:00:00,22,11,15,2,105,76,Buena,Buena,Buena,Buena,Mala,Regular
13/04/2024,23:00:00,22,10,16,2,103,75,Buena,Buena,Buena,Buena,Mala,Regular
14/04/2024,00:00:00,24,7,17,2,102,73,Buena,Buena,Buena,Buena,Mala,Regular
14/04/2024,01:00:00,24,5,17,2,102,72,Buena,Buena,Buena,Buena,Mala,Regular
14/04/2024,02:00:00,22,5,18,2,102,70,Buena,Buena,Buena,Buena,Mala,Regular
14/04/2024,03:00:00,21,6,18,2,101,70,Buena,Buena,Buena,Buena,Mala,Regular
14/04/2024,04:00:00,15,10,18,2,101,70,Buena,Buena,Buena,Buena,Mala,Regular
14/04/2024,05:00:00,13,11,18,2,102,72,Buena,Buena,Buena,Buena,Mala,Regular
14/04/2024,06:00:00,11,13,18,2,103,72,Buena,Buena,Buena,Buena,Mala,Regular
14/04/2024,07:00:00,11,15,18,2,103,73,Buena,Buena,Buena,Buena,Mala,Regular
14/04/2024,08:00:00,13,16,19,2,103,73,Buena,Buena,Buena,Buena,Mala,Regular
14/04/2024,09:00:00,21,14,19,2,104,73,Buena,Buena,Buena,Buena,Mala,Regular
14/04/2024,10:00:00,29,13,20,2,105,73,Buena,Buena,Buena,Buena,Mala,Regular
14/04/2024,11:00:00,40,11,20,2,105,73,Buena,Buena,Buena,Buena,Mala,Regular
14/04/2024,12:00:00,55,9,20,2,105,73,Regular,Buena,Buena,Buena,Mala,Regular
14/04/2024,13:00:00,65,5,20,2,105,73,Regular,Buena,Buena,Buena,Mala,Regular
14/04/2024,14:00:00,76,4,20,2,104,72,Regular,Buena,Buena,Buena,Mala,Regular
14/04/2024,15:00:00,78,3,19,2,104,72,Regular,Buena,Buena,Buena,Mala,Regular
